segment_id,road_name,time_of_day,day_of_week,weather,vehicle_density,congestion_score
5,Mumbai-Bangalore Highway,23,5,clear,25,0.1776
1,FC Road,13,1,clear,65,0.488
2,Tilak Road,21,6,rain,13,0.1893
4,Paud Road,3,1,fog,23,0.2275
13,Old Mumbai Highway,0,4,rain,24,0.2537
13,Old Mumbai Highway,21,4,clear,19,0.2128
7,Solapur Road,4,2,rain,23,0.2571
4,Paud Road,16,6,clear,4,0.0981
8,Satara Road,4,1,rain,6,0.1748
13,Old Mumbai Highway,5,5,clear,5,0.0735
13,Old Mumbai Highway,7,6,rain,32,0.3484
8,Satara Road,4,5,fog,3,0.1068
6,Nagar Road,23,1,clear,19,0.204
1,FC Road,3,1,clear,20,0.1854
3,Karve Road,17,4,clear,87,0.7195
7,Solapur Road,21,1,clear,37,0.3018
7,Solapur Road,18,0,clear,94,0.7521
3,Karve Road,17,6,clear,58,0.5147
9,Airport Road,7,1,clear,35,0.2832
14,Sinhagad Road,20,5,clear,58,0.5062
9,Airport Road,21,3,clear,30,0.2603
8,Satara Road,21,2,rain,38,0.3879
1,FC Road,6,1,rain,49,0.4955
2,Tilak Road,16,5,clear,4,0.0949
12,Aundh-Ravet Road,19,1,clear,71,0.6514
1,FC Road,17,5,fog,63,0.6028
3,Karve Road,19,0,clear,72,0.6702
13,Old Mumbai Highway,4,5,clear,9,0.1081
13,Old Mumbai Highway,17,1,clear,78,0.659
4,Paud Road,1,3,clear,8,0.1253
6,Nagar Road,14,1,clear,60,0.4531
12,Aundh-Ravet Road,21,3,clear,18,0.1947
14,Sinhagad Road,19,5,clear,48,0.4464
13,Old Mumbai Highway,17,5,clear,57,0.4701
10,University Road,17,2,clear,65,0.6702
9,Airport Road,14,6,fog,41,0.3772
15,NIBM Road,3,0,clear,5,0.1107
12,Aundh-Ravet Road,8,4,rain,68,0.8263
13,Old Mumbai Highway,9,1,rain,81,0.8691
7,Solapur Road,19,1,clear,89,0.7023
15,NIBM Road,5,3,fog,15,0.1765
15,NIBM Road,3,4,clear,14,0.1724
10,University Road,19,5,rain,43,0.5362
12,Aundh-Ravet Road,13,6,clear,28,0.2645
15,NIBM Road,13,3,clear,46,0.3909
10,University Road,18,3,rain,70,0.8643
11,Hinjewadi Road,19,4,clear,90,0.7711
4,Paud Road,11,3,clear,12,0.1246
15,NIBM Road,16,1,clear,7,0.109
10,University Road,6,1,clear,35,0.326
13,Old Mumbai Highway,3,3,clear,15,0.1355
7,Solapur Road,11,0,clear,8,0.1274
3,Karve Road,6,5,clear,22,0.2371
10,University Road,12,6,clear,33,0.2961
12,Aundh-Ravet Road,12,5,clear,29,0.3002
10,University Road,3,4,rain,7,0.1278
10,University Road,11,6,clear,14,0.122
13,Old Mumbai Highway,6,1,rain,51,0.5498
13,Old Mumbai Highway,9,0,clear,89,0.6858
9,Airport Road,9,4,fog,74,0.7638
9,Airport Road,10,5,clear,60,0.4652
10,University Road,14,5,clear,37,0.3074
3,Karve Road,13,1,fog,55,0.5313
6,Nagar Road,8,6,clear,45,0.4327
9,Airport Road,13,2,clear,55,0.4593
6,Nagar Road,16,0,clear,18,0.1452
6,Nagar Road,16,4,clear,8,0.1257
3,Karve Road,3,2,fog,5,0.1321
6,Nagar Road,2,2,clear,21,0.1563
10,University Road,6,5,clear,29,0.2132
6,Nagar Road,15,4,clear,15,0.1748
13,Old Mumbai Highway,22,2,clear,33,0.2741
9,Airport Road,23,0,fog,18,0.2099
1,FC Road,14,1,clear,59,0.4839
2,Tilak Road,3,6,fog,9,0.1292
6,Nagar Road,11,3,clear,9,0.1389
13,Old Mumbai Highway,14,4,clear,60,0.4913
10,University Road,3,2,clear,7,0.1158
2,Tilak Road,18,5,rain,57,0.6092
2,Tilak Road,9,6,clear,46,0.4042
14,Sinhagad Road,16,6,clear,13,0.1293
2,Tilak Road,15,1,clear,11,0.1584
4,Paud Road,6,1,clear,40,0.3755
14,Sinhagad Road,16,1,clear,16,0.1531
8,Satara Road,21,5,rain,10,0.1666
13,Old Mumbai Highway,13,0,clear,48,0.4034
3,Karve Road,0,1,fog,16,0.1881
14,Sinhagad Road,14,2,clear,43,0.4068
3,Karve Road,6,3,clear,30,0.3286
4,Paud Road,17,6,rain,61,0.6437
14,Sinhagad Road,1,3,clear,24,0.1676
11,Hinjewadi Road,21,6,clear,22,0.1888
15,NIBM Road,14,1,clear,62,0.516
15,NIBM Road,21,6,rain,20,0.2176
9,Airport Road,20,4,rain,74,0.8679
8,Satara Road,4,1,fog,17,0.1982
6,Nagar Road,7,5,clear,33,0.2576
12,Aundh-Ravet Road,12,1,rain,60,0.6463
4,Paud Road,10,2,clear,87,0.7042
14,Sinhagad Road,18,1,clear,67,0.6082
11,Hinjewadi Road,17,3,clear,70,0.6436
3,Karve Road,16,3,clear,8,0.131
10,University Road,6,1,clear,52,0.3965
2,Tilak Road,16,2,clear,8,0.1528
13,Old Mumbai Highway,15,0,clear,12,0.1356
13,Old Mumbai Highway,5,4,clear,13,0.1465
6,Nagar Road,15,3,clear,18,0.1453
12,Aundh-Ravet Road,23,5,fog,16,0.1782
10,University Road,19,6,clear,51,0.4269
15,NIBM Road,5,3,clear,7,0.1308
12,Aundh-Ravet Road,8,1,rain,64,0.7551
14,Sinhagad Road,22,4,rain,22,0.3065
1,FC Road,2,0,clear,20,0.2037
14,Sinhagad Road,6,0,clear,46,0.3796
7,Solapur Road,5,4,clear,6,0.1301
8,Satara Road,22,6,clear,13,0.1696
15,NIBM Road,14,2,clear,58,0.4482
10,University Road,14,0,clear,51,0.4695
13,Old Mumbai Highway,10,0,clear,64,0.5956
10,University Road,6,3,clear,44,0.3408
6,Nagar Road,16,3,rain,12,0.1515
6,Nagar Road,20,3,clear,72,0.6517
2,Tilak Road,16,5,clear,4,0.0952
7,Solapur Road,11,3,rain,15,0.1961
5,Mumbai-Bangalore Highway,15,2,rain,20,0.2608
2,Tilak Road,15,0,clear,16,0.19
11,Hinjewadi Road,19,2,clear,99,0.7482
15,NIBM Road,22,1,clear,23,0.2051
5,Mumbai-Bangalore Highway,1,2,clear,8,0.1439
10,University Road,0,2,rain,19,0.221
5,Mumbai-Bangalore Highway,22,6,rain,11,0.2004
15,NIBM Road,14,0,fog,42,0.462
11,Hinjewadi Road,4,5,rain,12,0.1653
7,Solapur Road,1,3,rain,16,0.2133
5,Mumbai-Bangalore Highway,2,5,rain,11,0.1423
13,Old Mumbai Highway,22,5,clear,18,0.1609
12,Aundh-Ravet Road,1,0,rain,22,0.219
2,Tilak Road,14,0,clear,40,0.3822
5,Mumbai-Bangalore Highway,16,3,rain,20,0.2371
4,Paud Road,17,6,clear,45,0.4298
7,Solapur Road,11,3,rain,14,0.2069
4,Paud Road,10,0,clear,92,0.7631
14,Sinhagad Road,9,6,clear,40,0.4119
11,Hinjewadi Road,21,5,clear,10,0.1176
1,FC Road,7,1,fog,33,0.3617
8,Satara Road,6,3,clear,40,0.3373
6,Nagar Road,17,2,clear,75,0.7037
5,Mumbai-Bangalore Highway,6,5,clear,32,0.2583
13,Old Mumbai Highway,0,0,fog,13,0.1665
8,Satara Road,13,3,clear,64,0.4659
9,Airport Road,9,6,clear,44,0.4172
11,Hinjewadi Road,13,5,fog,26,0.256
14,Sinhagad Road,2,4,rain,16,0.1799
4,Paud Road,4,3,clear,13,0.1675
14,Sinhagad Road,19,4,rain,68,0.8282
13,Old Mumbai Highway,2,4,rain,23,0.2542
7,Solapur Road,7,1,rain,48,0.4688
1,FC Road,23,4,rain,25,0.2991
14,Sinhagad Road,2,2,clear,6,0.1383
3,Karve Road,23,2,clear,25,0.2352
10,University Road,2,2,clear,10,0.1332
6,Nagar Road,1,2,clear,15,0.1523
15,NIBM Road,4,5,rain,13,0.1929
6,Nagar Road,21,0,clear,35,0.2977
3,Karve Road,5,3,rain,20,0.2002
3,Karve Road,16,4,clear,10,0.1519
4,Paud Road,14,2,rain,46,0.5158
11,Hinjewadi Road,14,3,rain,46,0.5047
10,University Road,18,1,fog,89,0.827
6,Nagar Road,2,2,rain,11,0.1562
7,Solapur Road,6,5,clear,29,0.2475
13,Old Mumbai Highway,18,1,clear,66,0.6173
7,Solapur Road,21,6,clear,11,0.1178
2,Tilak Road,16,2,clear,21,0.1747
10,University Road,15,5,clear,15,0.1401
2,Tilak Road,12,3,clear,52,0.4089
7,Solapur Road,0,5,rain,3,0.1192
13,Old Mumbai Highway,13,6,clear,29,0.2601
2,Tilak Road,3,5,rain,10,0.1186
6,Nagar Road,14,5,clear,34,0.2686
14,Sinhagad Road,10,6,clear,62,0.4932
13,Old Mumbai Highway,10,0,rain,75,0.8699
7,Solapur Road,3,2,clear,14,0.1375
9,Airport Road,13,5,clear,27,0.2351
5,Mumbai-Bangalore Highway,2,0,fog,10,0.1407
2,Tilak Road,10,4,clear,67,0.6198
15,NIBM Road,0,6,clear,9,0.1246
15,NIBM Road,2,6,clear,15,0.1291
8,Satara Road,2,3,clear,14,0.125
11,Hinjewadi Road,14,6,clear,31,0.2789
9,Airport Road,11,5,rain,15,0.1749
11,Hinjewadi Road,6,5,clear,27,0.2322
4,Paud Road,4,3,rain,24,0.2456
14,Sinhagad Road,12,0,clear,56,0.461
12,Aundh-Ravet Road,9,4,clear,94,0.7494
6,Nagar Road,0,5,clear,7,0.1148
2,Tilak Road,0,5,clear,14,0.1517
3,Karve Road,9,4,clear,64,0.5703
8,Satara Road,22,5,rain,9,0.1571
10,University Road,11,3,clear,9,0.1272
6,Nagar Road,4,0,clear,18,0.1863
5,Mumbai-Bangalore Highway,16,1,clear,13,0.1538
1,FC Road,21,6,rain,13,0.1989
3,Karve Road,16,4,clear,9,0.1337
1,FC Road,4,5,rain,3,0.0922
11,Hinjewadi Road,2,3,clear,21,0.1772
1,FC Road,0,2,clear,11,0.1557
1,FC Road,20,5,clear,55,0.4361
7,Solapur Road,21,5,clear,10,0.1429
4,Paud Road,11,1,clear,21,0.1854
14,Sinhagad Road,1,4,clear,23,0.2119
2,Tilak Road,16,2,clear,24,0.2225
7,Solapur Road,17,2,rain,88,0.9493
14,Sinhagad Road,2,0,clear,20,0.161
10,University Road,2,2,clear,16,0.1757
7,Solapur Road,23,4,clear,18,0.1691
12,Aundh-Ravet Road,18,0,clear,78,0.6684
5,Mumbai-Bangalore Highway,1,2,fog,14,0.1824
11,Hinjewadi Road,10,3,clear,67,0.6464
3,Karve Road,23,0,rain,32,0.3456
2,Tilak Road,15,3,clear,11,0.1584
13,Old Mumbai Highway,19,0,clear,72,0.6808
5,Mumbai-Bangalore Highway,13,5,rain,37,0.3889
4,Paud Road,15,3,rain,11,0.145
3,Karve Road,13,6,clear,40,0.308
13,Old Mumbai Highway,10,0,clear,87,0.7162
4,Paud Road,20,5,clear,42,0.4182
2,Tilak Road,0,0,clear,8,0.1365
9,Airport Road,7,5,fog,29,0.2477
4,Paud Road,2,6,clear,3,0.0812
14,Sinhagad Road,12,0,clear,65,0.4943
7,Solapur Road,13,1,clear,51,0.4092
2,Tilak Road,13,4,clear,44,0.3932
2,Tilak Road,4,2,clear,21,0.164
14,Sinhagad Road,17,5,clear,46,0.41
1,FC Road,10,1,fog,90,0.8649
11,Hinjewadi Road,16,0,fog,20,0.2017
15,NIBM Road,0,2,fog,13,0.1626
6,Nagar Road,10,4,clear,76,0.6123
11,Hinjewadi Road,4,4,clear,22,0.1816
13,Old Mumbai Highway,9,4,clear,85,0.6818
6,Nagar Road,18,3,rain,69,0.8998
4,Paud Road,15,6,clear,4,0.1045
3,Karve Road,23,3,clear,15,0.1743
12,Aundh-Ravet Road,17,5,clear,53,0.4454
8,Satara Road,2,1,clear,19,0.155
4,Paud Road,6,6,clear,33,0.2615
12,Aundh-Ravet Road,12,1,clear,46,0.4026
4,Paud Road,15,4,rain,10,0.1666
8,Satara Road,16,4,clear,16,0.1656
15,NIBM Road,11,2,clear,12,0.1495
10,University Road,16,6,clear,6,0.1174
2,Tilak Road,12,1,fog,44,0.5022
9,Airport Road,11,3,clear,24,0.177
13,Old Mumbai Highway,5,4,clear,9,0.1099
3,Karve Road,11,1,clear,16,0.1573
5,Mumbai-Bangalore Highway,15,5,clear,3,0.0498
12,Aundh-Ravet Road,15,5,fog,7,0.1074
2,Tilak Road,0,0,clear,18,0.1486
14,Sinhagad Road,17,1,clear,87,0.7329
9,Airport Road,20,3,fog,75,0.8017
9,Airport Road,9,4,rain,60,0.8072
5,Mumbai-Bangalore Highway,2,1,rain,7,0.1624
5,Mumbai-Bangalore Highway,17,6,clear,54,0.4854
1,FC Road,7,3,clear,45,0.3779
15,NIBM Road,5,3,clear,11,0.1606
8,Satara Road,7,3,clear,33,0.3222
15,NIBM Road,7,2,rain,50,0.5229
15,NIBM Road,6,6,clear,20,0.1943
4,Paud Road,3,2,rain,15,0.1655
9,Airport Road,9,1,rain,98,1.0
1,FC Road,10,4,clear,92,0.7056
14,Sinhagad Road,22,3,rain,22,0.3052
4,Paud Road,5,0,clear,10,0.0994
9,Airport Road,21,6,rain,20,0.2103
12,Aundh-Ravet Road,4,4,clear,11,0.1151
9,Airport Road,21,4,clear,30,0.2787
3,Karve Road,11,3,clear,23,0.2133
7,Solapur Road,13,2,clear,44,0.4058
15,NIBM Road,19,4,clear,88,0.7275
2,Tilak Road,4,4,clear,5,0.1295
3,Karve Road,20,3,clear,84,0.6904
14,Sinhagad Road,6,5,clear,33,0.2343
3,Karve Road,3,4,rain,6,0.1334
11,Hinjewadi Road,9,1,clear,61,0.6195
14,Sinhagad Road,9,4,clear,71,0.6787
14,Sinhagad Road,4,2,rain,17,0.2142
4,Paud Road,8,0,clear,95,0.7184
1,FC Road,18,5,fog,63,0.5764
7,Solapur Road,7,4,clear,40,0.31
6,Nagar Road,14,4,clear,68,0.5048
2,Tilak Road,2,4,clear,15,0.1467
8,Satara Road,16,0,clear,11,0.1152
8,Satara Road,13,5,rain,34,0.3809
7,Solapur Road,18,2,clear,83,0.7389
13,Old Mumbai Highway,20,2,clear,76,0.6655
9,Airport Road,9,5,clear,55,0.4407
9,Airport Road,19,4,clear,72,0.6893
15,NIBM Road,16,2,clear,10,0.1608
7,Solapur Road,8,3,rain,87,0.9895
1,FC Road,14,1,fog,68,0.626
10,University Road,18,5,rain,61,0.6476
5,Mumbai-Bangalore Highway,12,5,fog,42,0.3826
5,Mumbai-Bangalore Highway,21,6,clear,22,0.1757
12,Aundh-Ravet Road,7,0,clear,40,0.3532
8,Satara Road,14,0,fog,64,0.5835
15,NIBM Road,16,6,rain,12,0.1318
8,Satara Road,9,4,clear,78,0.611
9,Airport Road,23,6,rain,12,0.1772
10,University Road,4,2,clear,11,0.1615
7,Solapur Road,16,4,clear,6,0.1358
4,Paud Road,1,3,clear,13,0.1461
12,Aundh-Ravet Road,20,1,clear,90,0.6952
12,Aundh-Ravet Road,0,0,clear,8,0.151
10,University Road,20,1,clear,79,0.6692
5,Mumbai-Bangalore Highway,15,6,clear,8,0.0928
2,Tilak Road,23,1,clear,21,0.2039
11,Hinjewadi Road,5,0,clear,15,0.1282
11,Hinjewadi Road,14,0,fog,50,0.5295
5,Mumbai-Bangalore Highway,22,6,rain,14,0.1876
12,Aundh-Ravet Road,23,4,clear,33,0.2974
8,Satara Road,9,4,clear,69,0.6181
11,Hinjewadi Road,13,5,rain,39,0.374
5,Mumbai-Bangalore Highway,6,0,clear,40,0.3221
2,Tilak Road,18,1,fog,75,0.8332
5,Mumbai-Bangalore Highway,21,5,rain,18,0.2217
9,Airport Road,1,0,clear,24,0.2095
4,Paud Road,23,4,clear,38,0.3142
12,Aundh-Ravet Road,18,4,rain,68,0.7921
6,Nagar Road,22,4,clear,38,0.2967
4,Paud Road,7,4,fog,37,0.384
11,Hinjewadi Road,3,0,clear,22,0.2082
5,Mumbai-Bangalore Highway,15,5,rain,5,0.1358
15,NIBM Road,19,3,rain,73,0.8562
1,FC Road,10,4,fog,76,0.76
15,NIBM Road,8,5,clear,58,0.4563
4,Paud Road,12,4,clear,55,0.4684
12,Aundh-Ravet Road,12,3,clear,55,0.4446
8,Satara Road,18,0,clear,79,0.7314
5,Mumbai-Bangalore Highway,17,3,clear,83,0.6611
11,Hinjewadi Road,1,2,fog,22,0.2305
7,Solapur Road,5,2,rain,13,0.1691
5,Mumbai-Bangalore Highway,8,3,rain,97,0.9943
7,Solapur Road,17,4,clear,82,0.7219
3,Karve Road,14,5,clear,39,0.2763
12,Aundh-Ravet Road,7,5,fog,20,0.212
5,Mumbai-Bangalore Highway,20,4,clear,93,0.7643
12,Aundh-Ravet Road,1,5,rain,13,0.1754
14,Sinhagad Road,23,5,clear,24,0.1648
3,Karve Road,12,3,clear,60,0.499
5,Mumbai-Bangalore Highway,13,1,rain,46,0.5766
4,Paud Road,2,3,rain,21,0.2398
14,Sinhagad Road,21,3,fog,18,0.2612
11,Hinjewadi Road,5,0,fog,19,0.1777
5,Mumbai-Bangalore Highway,0,4,rain,11,0.1533
10,University Road,0,0,clear,12,0.1471
7,Solapur Road,12,2,rain,58,0.5661
3,Karve Road,5,4,clear,13,0.1433
12,Aundh-Ravet Road,2,3,clear,16,0.1361
10,University Road,17,5,clear,50,0.4047
7,Solapur Road,20,5,clear,59,0.4538
5,Mumbai-Bangalore Highway,23,2,clear,32,0.2441
12,Aundh-Ravet Road,4,4,clear,8,0.1229
4,Paud Road,2,4,clear,5,0.116
11,Hinjewadi Road,8,6,clear,39,0.3777
3,Karve Road,7,6,clear,24,0.2473
11,Hinjewadi Road,1,6,rain,10,0.1473
10,University Road,6,4,clear,54,0.3908
13,Old Mumbai Highway,10,3,fog,67,0.6875
6,Nagar Road,4,5,rain,9,0.122
3,Karve Road,18,2,clear,74,0.6854
5,Mumbai-Bangalore Highway,13,2,clear,40,0.3613
15,NIBM Road,12,5,clear,44,0.3436
8,Satara Road,7,4,fog,39,0.3982
11,Hinjewadi Road,23,2,clear,16,0.1671
6,Nagar Road,9,4,clear,61,0.6012
6,Nagar Road,3,6,clear,14,0.1354
8,Satara Road,11,0,clear,16,0.1682
3,Karve Road,4,5,rain,11,0.1477
15,NIBM Road,5,3,clear,24,0.2157
12,Aundh-Ravet Road,2,0,rain,21,0.2512
7,Solapur Road,6,1,clear,51,0.419
15,NIBM Road,16,2,fog,13,0.1385
11,Hinjewadi Road,11,5,clear,7,0.1198
13,Old Mumbai Highway,5,2,rain,7,0.1496
9,Airport Road,12,0,clear,44,0.4196
13,Old Mumbai Highway,12,4,fog,64,0.5764
7,Solapur Road,23,0,rain,24,0.2804
3,Karve Road,14,3,rain,65,0.6718
7,Solapur Road,11,3,clear,7,0.1141
6,Nagar Road,3,4,clear,22,0.2031
12,Aundh-Ravet Road,21,2,clear,34,0.2855
8,Satara Road,5,3,clear,20,0.1799
8,Satara Road,19,2,clear,84,0.6991
2,Tilak Road,3,2,fog,8,0.1521
1,FC Road,4,5,clear,6,0.1094
13,Old Mumbai Highway,7,3,clear,48,0.3811
12,Aundh-Ravet Road,16,0,clear,6,0.1047
5,Mumbai-Bangalore Highway,17,6,clear,60,0.4992
6,Nagar Road,7,6,clear,20,0.2065
11,Hinjewadi Road,14,2,clear,52,0.4166
6,Nagar Road,5,3,clear,12,0.1387
7,Solapur Road,7,2,fog,47,0.4277
12,Aundh-Ravet Road,19,3,fog,83,0.8451
2,Tilak Road,8,3,clear,93,0.7164
11,Hinjewadi Road,12,5,rain,27,0.3547
6,Nagar Road,10,2,rain,76,0.8818
13,Old Mumbai Highway,20,3,clear,66,0.6412
13,Old Mumbai Highway,23,5,rain,17,0.1996
7,Solapur Road,21,1,fog,32,0.3169
12,Aundh-Ravet Road,7,6,clear,21,0.2339
7,Solapur Road,16,0,clear,18,0.1651
4,Paud Road,12,4,clear,69,0.5264
4,Paud Road,10,1,rain,67,0.7869
1,FC Road,0,6,clear,15,0.1569
3,Karve Road,14,4,clear,63,0.4358
10,University Road,21,0,clear,17,0.1989
6,Nagar Road,11,2,fog,12,0.1444
7,Solapur Road,0,1,clear,21,0.1851
7,Solapur Road,5,5,clear,5,0.0987
9,Airport Road,9,2,clear,81,0.6945
4,Paud Road,1,0,rain,16,0.2235
7,Solapur Road,19,4,clear,91,0.7586
13,Old Mumbai Highway,7,1,clear,46,0.3989
14,Sinhagad Road,12,6,clear,39,0.3147
13,Old Mumbai Highway,12,0,rain,50,0.5581
5,Mumbai-Bangalore Highway,3,5,clear,15,0.1242
11,Hinjewadi Road,15,4,clear,16,0.1643
15,NIBM Road,2,6,fog,10,0.1229
7,Solapur Road,20,1,clear,78,0.6921
5,Mumbai-Bangalore Highway,23,0,clear,37,0.3056
3,Karve Road,10,1,rain,96,1.0
5,Mumbai-Bangalore Highway,20,3,fog,86,0.8383
13,Old Mumbai Highway,15,5,clear,10,0.0969
8,Satara Road,22,5,clear,15,0.1539
15,NIBM Road,13,1,clear,53,0.4455
14,Sinhagad Road,13,1,fog,48,0.4605
2,Tilak Road,3,3,clear,12,0.1238
1,FC Road,21,4,fog,17,0.25
12,Aundh-Ravet Road,3,4,clear,23,0.1917
14,Sinhagad Road,19,1,clear,75,0.6688
10,University Road,16,5,fog,14,0.177
12,Aundh-Ravet Road,10,6,clear,42,0.3892
11,Hinjewadi Road,6,4,rain,30,0.4161
15,NIBM Road,13,4,rain,60,0.6219
1,FC Road,22,6,fog,21,0.2258
13,Old Mumbai Highway,21,5,rain,17,0.1978
11,Hinjewadi Road,1,0,clear,18,0.1924
1,FC Road,2,6,rain,8,0.1307
3,Karve Road,1,2,clear,9,0.1239
5,Mumbai-Bangalore Highway,22,4,clear,35,0.3161
14,Sinhagad Road,7,6,rain,31,0.2982
13,Old Mumbai Highway,8,2,rain,89,0.9273
11,Hinjewadi Road,17,1,fog,80,0.8497
2,Tilak Road,1,3,clear,24,0.1945
9,Airport Road,18,6,clear,44,0.4174
10,University Road,23,3,clear,33,0.2551
9,Airport Road,5,3,clear,19,0.1803
8,Satara Road,12,4,clear,61,0.486
13,Old Mumbai Highway,5,4,clear,21,0.1988
14,Sinhagad Road,15,4,fog,15,0.1834
8,Satara Road,7,4,rain,44,0.4853
9,Airport Road,8,2,rain,86,0.9236
3,Karve Road,1,3,clear,21,0.1629
4,Paud Road,7,1,rain,47,0.4636
10,University Road,7,2,rain,43,0.4281
7,Solapur Road,9,3,fog,83,0.794
10,University Road,1,3,fog,11,0.1932
6,Nagar Road,8,3,clear,81,0.6838
12,Aundh-Ravet Road,15,0,clear,24,0.2183
13,Old Mumbai Highway,13,0,clear,56,0.4802
4,Paud Road,13,2,rain,60,0.6472
1,FC Road,12,5,clear,31,0.2884
8,Satara Road,13,4,clear,66,0.5244
3,Karve Road,12,3,fog,59,0.5886
11,Hinjewadi Road,6,0,clear,33,0.3228
5,Mumbai-Bangalore Highway,18,2,clear,71,0.6358
12,Aundh-Ravet Road,1,5,rain,7,0.0979
8,Satara Road,10,0,clear,99,0.7195
1,FC Road,5,3,clear,17,0.1586
2,Tilak Road,17,5,clear,62,0.5168
13,Old Mumbai Highway,17,6,rain,57,0.5916
6,Nagar Road,21,1,clear,29,0.2667
1,FC Road,0,5,rain,3,0.0786
7,Solapur Road,13,3,clear,57,0.4789
9,Airport Road,2,0,rain,8,0.1567
7,Solapur Road,21,0,fog,28,0.3013
3,Karve Road,12,6,clear,37,0.3152
7,Solapur Road,8,5,clear,46,0.4158
7,Solapur Road,17,6,rain,60,0.6565
12,Aundh-Ravet Road,17,2,rain,79,0.9576
4,Paud Road,18,1,fog,89,0.844
6,Nagar Road,18,0,clear,87,0.7038
15,NIBM Road,12,4,rain,61,0.6131
7,Solapur Road,23,1,clear,29,0.2653
8,Satara Road,20,5,clear,51,0.4153
4,Paud Road,20,3,clear,67,0.6313
7,Solapur Road,2,0,clear,12,0.1561
6,Nagar Road,17,3,fog,76,0.7809
5,Mumbai-Bangalore Highway,3,0,rain,19,0.2008
7,Solapur Road,16,1,clear,9,0.1464
7,Solapur Road,5,4,rain,9,0.1703
8,Satara Road,16,1,rain,17,0.2023
12,Aundh-Ravet Road,7,3,rain,36,0.42
12,Aundh-Ravet Road,16,1,rain,18,0.1816
2,Tilak Road,23,4,clear,32,0.2666
4,Paud Road,0,5,fog,9,0.1094
4,Paud Road,19,4,clear,68,0.6722
11,Hinjewadi Road,3,5,rain,11,0.1518
10,University Road,4,3,clear,14,0.1832
4,Paud Road,11,6,rain,13,0.1435
14,Sinhagad Road,4,5,clear,5,0.1021
2,Tilak Road,13,1,clear,40,0.3688
10,University Road,6,2,clear,51,0.4337
8,Satara Road,5,3,clear,15,0.1442
4,Paud Road,2,6,clear,3,0.0635
1,FC Road,9,6,fog,46,0.4929
14,Sinhagad Road,18,2,clear,90,0.7683
6,Nagar Road,17,5,rain,42,0.5198
2,Tilak Road,9,4,clear,95,0.777
12,Aundh-Ravet Road,15,3,fog,16,0.1806
11,Hinjewadi Road,21,3,fog,27,0.2901
4,Paud Road,6,4,clear,48,0.3756
10,University Road,20,1,clear,86,0.7043
14,Sinhagad Road,17,4,fog,73,0.8195
11,Hinjewadi Road,13,1,clear,42,0.3914
5,Mumbai-Bangalore Highway,19,2,clear,76,0.6364
9,Airport Road,12,5,clear,36,0.3127
14,Sinhagad Road,17,6,clear,51,0.4503
5,Mumbai-Bangalore Highway,15,5,rain,13,0.1782
15,NIBM Road,15,2,clear,15,0.1498
9,Airport Road,21,2,clear,25,0.2598
4,Paud Road,3,2,rain,21,0.2591
10,University Road,22,5,clear,23,0.1779
11,Hinjewadi Road,3,3,clear,12,0.1601
1,FC Road,21,5,fog,22,0.2349
5,Mumbai-Bangalore Highway,14,4,clear,47,0.4171
14,Sinhagad Road,9,6,clear,52,0.4334
11,Hinjewadi Road,2,4,clear,8,0.1384
5,Mumbai-Bangalore Highway,3,5,clear,5,0.0673
12,Aundh-Ravet Road,14,2,clear,47,0.4077
11,Hinjewadi Road,2,3,clear,20,0.1891
13,Old Mumbai Highway,10,0,fog,69,0.786
4,Paud Road,4,1,clear,8,0.1443
2,Tilak Road,16,1,fog,8,0.1552
7,Solapur Road,22,6,clear,12,0.1716
3,Karve Road,16,5,rain,7,0.1525
4,Paud Road,11,6,clear,11,0.1177
1,FC Road,9,4,clear,74,0.6499
9,Airport Road,2,5,rain,12,0.1607
9,Airport Road,19,0,clear,90,0.6962
3,Karve Road,10,0,fog,78,0.7647
8,Satara Road,5,4,clear,21,0.1615
11,Hinjewadi Road,3,5,clear,13,0.1385
9,Airport Road,14,3,rain,62,0.6742
13,Old Mumbai Highway,8,5,rain,55,0.6041
7,Solapur Road,16,2,fog,5,0.1281
1,FC Road,6,1,clear,38,0.3465
4,Paud Road,17,4,fog,78,0.7693
1,FC Road,13,1,clear,44,0.3976
11,Hinjewadi Road,23,5,fog,22,0.1932
7,Solapur Road,16,4,clear,13,0.1205
8,Satara Road,8,0,rain,89,0.9296
6,Nagar Road,4,0,rain,5,0.1381
3,Karve Road,12,5,fog,39,0.356
12,Aundh-Ravet Road,1,1,fog,8,0.1394
7,Solapur Road,0,1,rain,18,0.2556
13,Old Mumbai Highway,22,1,clear,37,0.3107
4,Paud Road,1,3,clear,16,0.1596
12,Aundh-Ravet Road,2,3,clear,21,0.2002
12,Aundh-Ravet Road,17,1,clear,86,0.7055
4,Paud Road,17,0,clear,81,0.7132
9,Airport Road,7,0,rain,37,0.4769
15,NIBM Road,11,6,rain,10,0.1458
10,University Road,12,4,rain,56,0.582
8,Satara Road,2,2,clear,8,0.1036
11,Hinjewadi Road,13,4,clear,43,0.3799
5,Mumbai-Bangalore Highway,8,3,fog,76,0.819
5,Mumbai-Bangalore Highway,20,3,clear,90,0.7742
7,Solapur Road,9,3,rain,83,0.9865
15,NIBM Road,14,6,clear,31,0.2886
5,Mumbai-Bangalore Highway,22,3,clear,36,0.284
4,Paud Road,23,6,fog,14,0.1832
